typename,ntype,year,month,nattack,day,country,idate
Incendiary,6,1996,7,1,1,URY,1996/7/1
Incendiary,6,2005,10,1,1,URY,2005/10/1
Melee,7,1994,11,1,1,URY,1994/11/1
Unknown,11,1994,7,1,1,URY,1994/7/1
Unknown,11,1994,11,2,1,URY,1994/11/1
Explosives/Bombs/Dynamite,3,1995,1,1,1,UZB,1995/1/1
Explosives/Bombs/Dynamite,3,1999,2,6,1,UZB,1999/2/1
Explosives/Bombs/Dynamite,3,2004,3,2,1,UZB,2004/3/1
Explosives/Bombs/Dynamite,3,2004,7,3,1,UZB,2004/7/1
Explosives/Bombs/Dynamite,3,2009,5,2,1,UZB,2009/5/1
Fake Weapons,4,2005,5,1,1,UZB,2005/5/1
Firearms,5,1992,5,1,1,UZB,1992/5/1
Firearms,5,1999,3,1,1,UZB,1999/3/1
Firearms,5,1999,10,1,1,UZB,1999/10/1
Firearms,5,2005,5,1,1,UZB,2005/5/1
Unknown,11,1992,6,1,1,UZB,1992/6/1
Unknown,11,1996,10,1,1,,1996/10/1
Unknown,11,1996,11,1,1,,1996/11/1
Chemical,2,1995,8,1,1,VEN,1995/8/1
Chemical,2,2002,11,3,1,VEN,2002/11/1
Explosives/Bombs/Dynamite,3,1992,2,1,1,VEN,1992/2/1
Explosives/Bombs/Dynamite,3,1992,3,1,1,VEN,1992/3/1
Explosives/Bombs/Dynamite,3,1992,4,1,1,VEN,1992/4/1
Explosives/Bombs/Dynamite,3,1992,8,2,1,VEN,1992/8/1
Explosives/Bombs/Dynamite,3,1992,9,1,1,VEN,1992/9/1
Explosives/Bombs/Dynamite,3,1992,10,1,1,VEN,1992/10/1
Explosives/Bombs/Dynamite,3,1992,11,1,1,VEN,1992/11/1
Explosives/Bombs/Dynamite,3,1994,4,3,1,VEN,1994/4/1
Explosives/Bombs/Dynamite,3,1994,5,2,1,VEN,1994/5/1
Explosives/Bombs/Dynamite,3,1994,11,1,1,VEN,1994/11/1
Explosives/Bombs/Dynamite,3,1995,6,1,1,VEN,1995/6/1
Explosives/Bombs/Dynamite,3,1997,4,2,1,VEN,1997/4/1
Explosives/Bombs/Dynamite,3,1997,6,1,1,VEN,1997/6/1
Explosives/Bombs/Dynamite,3,1997,8,5,1,VEN,1997/8/1
Explosives/Bombs/Dynamite,3,1997,9,8,1,VEN,1997/9/1
Explosives/Bombs/Dynamite,3,1997,10,7,1,VEN,1997/10/1
Explosives/Bombs/Dynamite,3,1997,11,1,1,VEN,1997/11/1
Explosives/Bombs/Dynamite,3,1998,5,1,1,VEN,1998/5/1
Explosives/Bombs/Dynamite,3,1999,8,3,1,VEN,1999/8/1
Explosives/Bombs/Dynamite,3,2001,7,1,1,VEN,2001/7/1
Explosives/Bombs/Dynamite,3,2001,8,3,1,VEN,2001/8/1
Explosives/Bombs/Dynamite,3,2002,11,1,1,VEN,2002/11/1
Explosives/Bombs/Dynamite,3,2003,2,3,1,VEN,2003/2/1
Explosives/Bombs/Dynamite,3,2003,3,4,1,VEN,2003/3/1
Explosives/Bombs/Dynamite,3,2008,2,1,1,VEN,2008/2/1
Explosives/Bombs/Dynamite,3,2009,2,1,1,VEN,2009/2/1
Firearms,5,1992,2,1,1,VEN,1992/2/1
Firearms,5,1992,4,1,1,VEN,1992/4/1
Firearms,5,1992,5,1,1,VEN,1992/5/1
Firearms,5,1992,6,4,1,VEN,1992/6/1
Firearms,5,1992,9,3,1,VEN,1992/9/1
Firearms,5,1992,11,1,1,VEN,1992/11/1
Firearms,5,1992,12,1,1,VEN,1992/12/1
Firearms,5,1994,6,2,1,VEN,1994/6/1
Firearms,5,1994,11,1,1,VEN,1994/11/1
Firearms,5,1995,2,1,1,VEN,1995/2/1
Firearms,5,1995,11,1,1,VEN,1995/11/1
Firearms,5,1995,12,2,1,VEN,1995/12/1
Firearms,5,1996,9,1,1,VEN,1996/9/1
Firearms,5,1997,3,3,1,VEN,1997/3/1
Firearms,5,1997,4,1,1,VEN,1997/4/1
Firearms,5,1997,5,2,1,VEN,1997/5/1
Firearms,5,1997,7,1,1,VEN,1997/7/1
Firearms,5,1997,11,1,1,VEN,1997/11/1
Firearms,5,2001,7,1,1,VEN,2001/7/1
Firearms,5,2003,11,1,1,VEN,2003/11/1
Firearms,5,2007,11,2,1,VEN,2007/11/1
Firearms,5,2009,10,1,1,VEN,2009/10/1
Firearms,5,2012,2,1,1,VEN,2012/2/1
Firearms,5,2014,4,1,1,VEN,2014/4/1
Firearms,5,2014,5,1,1,VEN,2014/5/1
Incendiary,6,1992,3,3,1,VEN,1992/3/1
Incendiary,6,1992,4,2,1,VEN,1992/4/1
Incendiary,6,1994,6,1,1,VEN,1994/6/1
Incendiary,6,1996,5,1,1,VEN,1996/5/1
Incendiary,6,1996,6,7,1,VEN,1996/6/1
Incendiary,6,2002,12,1,1,VEN,2002/12/1
Incendiary,6,2014,4,1,1,VEN,2014/4/1
Incendiary,6,2014,10,1,1,VEN,2014/10/1
Melee,7,1992,11,1,1,VEN,1992/11/1
Melee,7,2009,1,1,1,VEN,2009/1/1
Unknown,11,1992,3,2,1,VEN,1992/3/1
Unknown,11,1992,6,2,1,VEN,1992/6/1
Unknown,11,1992,10,1,1,VEN,1992/10/1
Unknown,11,1994,10,1,1,VEN,1994/10/1
Unknown,11,1994,11,1,1,VEN,1994/11/1
Unknown,11,1995,2,1,1,VEN,1995/2/1
Unknown,11,1995,11,3,1,VEN,1995/11/1
Unknown,11,1995,12,1,1,VEN,1995/12/1
Unknown,11,1996,2,1,1,VEN,1996/2/1
Unknown,11,1996,4,1,1,VEN,1996/4/1
Unknown,11,1996,5,1,1,VEN,1996/5/1
Unknown,11,1997,2,2,1,VEN,1997/2/1
Unknown,11,1997,3,3,1,VEN,1997/3/1
Unknown,11,1997,6,1,1,VEN,1997/6/1
Unknown,11,1997,7,1,1,VEN,1997/7/1
Unknown,11,1997,8,1,1,VEN,1997/8/1
Unknown,11,1997,12,1,1,VEN,1997/12/1
Unknown,11,1999,1,1,1,VEN,1999/1/1
Unknown,11,1999,7,1,1,VEN,1999/7/1
"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",12,1992,11,1,1,VEN,1992/11/1
Chemical,2,2001,2,3,1,VEN,2001/2/1
Chemical,2,2001,3,1,1,VEN,2001/3/1
Explosives/Bombs/Dynamite,3,1994,10,1,1,VEN,1994/10/1
Explosives/Bombs/Dynamite,3,1995,11,1,1,VEN,1995/11/1
Firearms,5,1997,3,1,1,VEN,1997/3/1
Melee,7,1992,9,1,1,VEN,1992/9/1
Melee,7,1997,6,1,1,VEN,1997/6/1
Unknown,11,1996,7,1,1,VEN,1996/7/1
Incendiary,6,1994,6,1,1,,1994/6/1
Chemical,2,1994,10,1,1,PSE,1994/10/1
Chemical,2,2014,12,1,1,PSE,2014/12/1
Explosives/Bombs/Dynamite,3,1992,1,2,1,PSE,1992/1/1
Explosives/Bombs/Dynamite,3,1992,2,2,1,PSE,1992/2/1
Explosives/Bombs/Dynamite,3,1992,3,1,1,PSE,1992/3/1
Explosives/Bombs/Dynamite,3,1992,7,1,1,PSE,1992/7/1
Explosives/Bombs/Dynamite,3,1992,8,1,1,PSE,1992/8/1
Explosives/Bombs/Dynamite,3,1992,9,1,1,PSE,1992/9/1
Explosives/Bombs/Dynamite,3,1992,11,1,1,PSE,1992/11/1
Explosives/Bombs/Dynamite,3,1992,12,2,1,PSE,1992/12/1
Explosives/Bombs/Dynamite,3,1994,1,2,1,PSE,1994/1/1
Explosives/Bombs/Dynamite,3,1994,2,2,1,PSE,1994/2/1
Explosives/Bombs/Dynamite,3,1994,3,2,1,PSE,1994/3/1
Explosives/Bombs/Dynamite,3,1994,4,2,1,PSE,1994/4/1
Explosives/Bombs/Dynamite,3,1994,5,1,1,PSE,1994/5/1
Explosives/Bombs/Dynamite,3,1994,6,1,1,PSE,1994/6/1
Explosives/Bombs/Dynamite,3,1994,7,5,1,PSE,1994/7/1
Explosives/Bombs/Dynamite,3,1994,8,2,1,PSE,1994/8/1
Explosives/Bombs/Dynamite,3,1994,11,1,1,PSE,1994/11/1
Explosives/Bombs/Dynamite,3,1994,12,2,1,PSE,1994/12/1
Explosives/Bombs/Dynamite,3,1995,1,2,1,PSE,1995/1/1
Explosives/Bombs/Dynamite,3,1995,3,1,1,PSE,1995/3/1
Explosives/Bombs/Dynamite,3,1995,4,2,1,PSE,1995/4/1
Explosives/Bombs/Dynamite,3,1995,5,3,1,PSE,1995/5/1
Explosives/Bombs/Dynamite,3,1995,7,2,1,PSE,1995/7/1
Explosives/Bombs/Dynamite,3,1995,8,1,1,PSE,1995/8/1
Explosives/Bombs/Dynamite,3,1995,9,1,1,PSE,1995/9/1
Explosives/Bombs/Dynamite,3,1995,11,2,1,PSE,1995/11/1
Explosives/Bombs/Dynamite,3,1996,1,1,1,PSE,1996/1/1
Explosives/Bombs/Dynamite,3,1996,2,1,1,PSE,1996/2/1
Explosives/Bombs/Dynamite,3,1996,3,1,1,PSE,1996/3/1
Explosives/Bombs/Dynamite,3,1996,4,1,1,PSE,1996/4/1
Explosives/Bombs/Dynamite,3,1996,6,1,1,PSE,1996/6/1
Explosives/Bombs/Dynamite,3,1997,4,3,1,PSE,1997/4/1
Explosives/Bombs/Dynamite,3,1997,6,1,1,PSE,1997/6/1
Explosives/Bombs/Dynamite,3,1997,7,1,1,PSE,1997/7/1
Explosives/Bombs/Dynamite,3,1998,3,1,1,PSE,1998/3/1
Explosives/Bombs/Dynamite,3,1998,9,2,1,PSE,1998/9/1
Explosives/Bombs/Dynamite,3,1998,10,2,1,PSE,1998/10/1
Explosives/Bombs/Dynamite,3,1999,2,1,1,PSE,1999/2/1
Explosives/Bombs/Dynamite,3,1999,8,2,1,PSE,1999/8/1
Explosives/Bombs/Dynamite,3,1999,10,1,1,PSE,1999/10/1
Explosives/Bombs/Dynamite,3,2000,9,2,1,PSE,2000/9/1
Explosives/Bombs/Dynamite,3,2000,10,4,1,PSE,2000/10/1
Explosives/Bombs/Dynamite,3,2000,11,4,1,PSE,2000/11/1
Explosives/Bombs/Dynamite,3,2000,12,3,1,PSE,2000/12/1
Explosives/Bombs/Dynamite,3,2001,1,3,1,PSE,2001/1/1
Explosives/Bombs/Dynamite,3,2001,2,1,1,PSE,2001/2/1
Explosives/Bombs/Dynamite,3,2001,3,2,1,PSE,2001/3/1
Explosives/Bombs/Dynamite,3,2001,4,7,1,PSE,2001/4/1
Explosives/Bombs/Dynamite,3,2001,5,7,1,PSE,2001/5/1
Explosives/Bombs/Dynamite,3,2001,6,1,1,PSE,2001/6/1
Explosives/Bombs/Dynamite,3,2001,7,1,1,PSE,2001/7/1
Explosives/Bombs/Dynamite,3,2001,8,11,1,PSE,2001/8/1
Explosives/Bombs/Dynamite,3,2001,9,2,1,PSE,2001/9/1
Explosives/Bombs/Dynamite,3,2001,10,1,1,PSE,2001/10/1
Explosives/Bombs/Dynamite,3,2001,11,4,1,PSE,2001/11/1
Explosives/Bombs/Dynamite,3,2001,12,4,1,PSE,2001/12/1
Explosives/Bombs/Dynamite,3,2002,1,1,1,PSE,2002/1/1
Explosives/Bombs/Dynamite,3,2002,2,11,1,PSE,2002/2/1
Explosives/Bombs/Dynamite,3,2002,3,5,1,PSE,2002/3/1
Explosives/Bombs/Dynamite,3,2002,4,3,1,PSE,2002/4/1
Explosives/Bombs/Dynamite,3,2002,5,1,1,PSE,2002/5/1
Explosives/Bombs/Dynamite,3,2002,6,3,1,PSE,2002/6/1
Explosives/Bombs/Dynamite,3,2002,7,1,1,PSE,2002/7/1
Explosives/Bombs/Dynamite,3,2002,8,1,1,PSE,2002/8/1
Explosives/Bombs/Dynamite,3,2002,9,1,1,PSE,2002/9/1
Explosives/Bombs/Dynamite,3,2002,10,1,1,PSE,2002/10/1
Explosives/Bombs/Dynamite,3,2002,11,1,1,PSE,2002/11/1
Explosives/Bombs/Dynamite,3,2003,1,5,1,PSE,2003/1/1
Explosives/Bombs/Dynamite,3,2003,2,3,1,PSE,2003/2/1
Explosives/Bombs/Dynamite,3,2003,3,3,1,PSE,2003/3/1
Explosives/Bombs/Dynamite,3,2003,4,3,1,PSE,2003/4/1
Explosives/Bombs/Dynamite,3,2003,5,7,1,PSE,2003/5/1
Explosives/Bombs/Dynamite,3,2003,6,3,1,PSE,2003/6/1
Explosives/Bombs/Dynamite,3,2003,8,1,1,PSE,2003/8/1
Explosives/Bombs/Dynamite,3,2003,10,2,1,PSE,2003/10/1
Explosives/Bombs/Dynamite,3,2003,11,1,1,PSE,2003/11/1
Explosives/Bombs/Dynamite,3,2003,12,3,1,PSE,2003/12/1
Explosives/Bombs/Dynamite,3,2004,1,1,1,PSE,2004/1/1
Explosives/Bombs/Dynamite,3,2004,4,2,1,PSE,2004/4/1
Explosives/Bombs/Dynamite,3,2004,5,1,1,PSE,2004/5/1
Explosives/Bombs/Dynamite,3,2004,6,3,1,PSE,2004/6/1
Explosives/Bombs/Dynamite,3,2004,7,1,1,PSE,2004/7/1
Explosives/Bombs/Dynamite,3,2004,8,5,1,PSE,2004/8/1
Explosives/Bombs/Dynamite,3,2004,9,3,1,PSE,2004/9/1
Explosives/Bombs/Dynamite,3,2004,10,2,1,PSE,2004/10/1
Explosives/Bombs/Dynamite,3,2004,11,3,1,PSE,2004/11/1
Explosives/Bombs/Dynamite,3,2004,12,2,1,PSE,2004/12/1
Explosives/Bombs/Dynamite,3,2005,1,1,1,PSE,2005/1/1
Explosives/Bombs/Dynamite,3,2005,2,2,1,PSE,2005/2/1
Explosives/Bombs/Dynamite,3,2005,3,2,1,PSE,2005/3/1
Explosives/Bombs/Dynamite,3,2005,4,1,1,PSE,2005/4/1
Explosives/Bombs/Dynamite,3,2005,5,2,1,PSE,2005/5/1
Explosives/Bombs/Dynamite,3,2005,6,1,1,PSE,2005/6/1
Explosives/Bombs/Dynamite,3,2005,7,1,1,PSE,2005/7/1
Explosives/Bombs/Dynamite,3,2005,8,5,1,PSE,2005/8/1
Explosives/Bombs/Dynamite,3,2005,12,2,1,PSE,2005/12/1
Explosives/Bombs/Dynamite,3,2006,2,1,1,PSE,2006/2/1
Explosives/Bombs/Dynamite,3,2006,3,2,1,PSE,2006/3/1
Explosives/Bombs/Dynamite,3,2006,5,1,1,PSE,2006/5/1
Explosives/Bombs/Dynamite,3,2006,6,1,1,PSE,2006/6/1
Explosives/Bombs/Dynamite,3,2006,7,4,1,PSE,2006/7/1
Explosives/Bombs/Dynamite,3,2006,11,1,1,PSE,2006/11/1
Explosives/Bombs/Dynamite,3,2006,12,3,1,PSE,2006/12/1
Explosives/Bombs/Dynamite,3,2007,1,2,1,PSE,2007/1/1
Explosives/Bombs/Dynamite,3,2007,4,2,1,PSE,2007/4/1
Explosives/Bombs/Dynamite,3,2007,5,1,1,PSE,2007/5/1
Explosives/Bombs/Dynamite,3,2007,6,13,1,PSE,2007/6/1
Explosives/Bombs/Dynamite,3,2007,8,2,1,PSE,2007/8/1
Explosives/Bombs/Dynamite,3,2007,9,1,1,PSE,2007/9/1
Explosives/Bombs/Dynamite,3,2007,11,7,1,PSE,2007/11/1
Explosives/Bombs/Dynamite,3,2008,1,5,1,PSE,2008/1/1
Explosives/Bombs/Dynamite,3,2008,2,2,1,PSE,2008/2/1
Explosives/Bombs/Dynamite,3,2008,4,7,1,PSE,2008/4/1
Explosives/Bombs/Dynamite,3,2008,5,9,1,PSE,2008/5/1
Explosives/Bombs/Dynamite,3,2008,6,4,1,PSE,2008/6/1
Explosives/Bombs/Dynamite,3,2008,7,5,1,PSE,2008/7/1
Explosives/Bombs/Dynamite,3,2008,9,1,1,PSE,2008/9/1
Explosives/Bombs/Dynamite,3,2008,10,2,1,PSE,2008/10/1
Explosives/Bombs/Dynamite,3,2008,12,1,1,PSE,2008/12/1
Explosives/Bombs/Dynamite,3,2009,1,1,1,PSE,2009/1/1
Explosives/Bombs/Dynamite,3,2009,5,1,1,PSE,2009/5/1
Explosives/Bombs/Dynamite,3,2009,6,1,1,PSE,2009/6/1
Explosives/Bombs/Dynamite,3,2009,11,1,1,PSE,2009/11/1
Explosives/Bombs/Dynamite,3,2010,2,1,1,PSE,2010/2/1
Explosives/Bombs/Dynamite,3,2010,4,1,1,PSE,2010/4/1
Explosives/Bombs/Dynamite,3,2011,4,2,1,PSE,2011/4/1
Explosives/Bombs/Dynamite,3,2011,5,1,1,PSE,2011/5/1
Explosives/Bombs/Dynamite,3,2011,6,1,1,PSE,2011/6/1
Explosives/Bombs/Dynamite,3,2011,7,1,1,PSE,2011/7/1
Explosives/Bombs/Dynamite,3,2011,8,1,1,PSE,2011/8/1
Explosives/Bombs/Dynamite,3,2011,10,2,1,PSE,2011/10/1
Explosives/Bombs/Dynamite,3,2012,1,2,1,PSE,2012/1/1
Explosives/Bombs/Dynamite,3,2012,4,1,1,PSE,2012/4/1
Explosives/Bombs/Dynamite,3,2012,7,1,1,PSE,2012/7/1
Explosives/Bombs/Dynamite,3,2012,8,1,1,PSE,2012/8/1
Explosives/Bombs/Dynamite,3,2012,10,2,1,PSE,2012/10/1
Explosives/Bombs/Dynamite,3,2012,11,5,1,PSE,2012/11/1
Explosives/Bombs/Dynamite,3,2013,1,7,1,PSE,2013/1/1
Explosives/Bombs/Dynamite,3,2013,2,1,1,PSE,2013/2/1
Explosives/Bombs/Dynamite,3,2013,3,2,1,PSE,2013/3/1
Explosives/Bombs/Dynamite,3,2013,4,1,1,PSE,2013/4/1
Explosives/Bombs/Dynamite,3,2013,5,3,1,PSE,2013/5/1
Explosives/Bombs/Dynamite,3,2013,6,1,1,PSE,2013/6/1
Explosives/Bombs/Dynamite,3,2013,7,1,1,PSE,2013/7/1
Explosives/Bombs/Dynamite,3,2013,8,1,1,PSE,2013/8/1
Explosives/Bombs/Dynamite,3,2013,9,1,1,PSE,2013/9/1
Explosives/Bombs/Dynamite,3,2013,10,2,1,PSE,2013/10/1
Explosives/Bombs/Dynamite,3,2013,11,1,1,PSE,2013/11/1
Explosives/Bombs/Dynamite,3,2013,12,2,1,PSE,2013/12/1
Explosives/Bombs/Dynamite,3,2014,1,5,1,PSE,2014/1/1
Explosives/Bombs/Dynamite,3,2014,2,4,1,PSE,2014/2/1
Explosives/Bombs/Dynamite,3,2014,3,4,1,PSE,2014/3/1
Explosives/Bombs/Dynamite,3,2014,4,6,1,PSE,2014/4/1
Explosives/Bombs/Dynamite,3,2014,5,7,1,PSE,2014/5/1
Explosives/Bombs/Dynamite,3,2014,6,6,1,PSE,2014/6/1
Explosives/Bombs/Dynamite,3,2014,7,17,1,PSE,2014/7/1
Explosives/Bombs/Dynamite,3,2014,8,5,1,PSE,2014/8/1
Explosives/Bombs/Dynamite,3,2014,9,1,1,PSE,2014/9/1
Explosives/Bombs/Dynamite,3,2014,10,1,1,PSE,2014/10/1
Explosives/Bombs/Dynamite,3,2014,11,12,1,PSE,2014/11/1
Explosives/Bombs/Dynamite,3,2014,12,3,1,PSE,2014/12/1
Firearms,5,1992,1,6,1,PSE,1992/1/1
Firearms,5,1992,2,6,1,PSE,1992/2/1
Firearms,5,1992,3,6,1,PSE,1992/3/1
Firearms,5,1992,4,4,1,PSE,1992/4/1
Firearms,5,1992,5,3,1,PSE,1992/5/1
Firearms,5,1992,6,6,1,PSE,1992/6/1
Firearms,5,1992,7,6,1,PSE,1992/7/1
Firearms,5,1992,8,4,1,PSE,1992/8/1
Firearms,5,1992,9,4,1,PSE,1992/9/1
Firearms,5,1992,10,10,1,PSE,1992/10/1
Firearms,5,1992,11,3,1,PSE,1992/11/1
Firearms,5,1992,12,2,1,PSE,1992/12/1
Firearms,5,1994,1,7,1,PSE,1994/1/1
Firearms,5,1994,2,12,1,PSE,1994/2/1
Firearms,5,1994,3,13,1,PSE,1994/3/1
Firearms,5,1994,4,6,1,PSE,1994/4/1
Firearms,5,1994,5,14,1,PSE,1994/5/1
Firearms,5,1994,6,4,1,PSE,1994/6/1
Firearms,5,1994,7,4,1,PSE,1994/7/1
Firearms,5,1994,8,6,1,PSE,1994/8/1
Firearms,5,1994,9,2,1,PSE,1994/9/1
Firearms,5,1994,11,9,1,PSE,1994/11/1
Firearms,5,1994,12,1,1,PSE,1994/12/1
Firearms,5,1995,1,5,1,PSE,1995/1/1
Firearms,5,1995,2,1,1,PSE,1995/2/1
Firearms,5,1995,3,1,1,PSE,1995/3/1
Firearms,5,1995,4,1,1,PSE,1995/4/1
Firearms,5,1995,5,2,1,PSE,1995/5/1
Firearms,5,1995,6,4,1,PSE,1995/6/1
Firearms,5,1995,7,4,1,PSE,1995/7/1
Firearms,5,1995,8,2,1,PSE,1995/8/1
Firearms,5,1995,9,3,1,PSE,1995/9/1
Firearms,5,1995,10,2,1,PSE,1995/10/1
Firearms,5,1995,11,5,1,PSE,1995/11/1
Firearms,5,1995,12,4,1,PSE,1995/12/1
Firearms,5,1996,1,3,1,PSE,1996/1/1
Firearms,5,1996,2,1,1,PSE,1996/2/1
Firearms,5,1996,5,1,1,PSE,1996/5/1
Firearms,5,1996,6,1,1,PSE,1996/6/1
Firearms,5,1996,7,1,1,PSE,1996/7/1
Firearms,5,1996,8,2,1,PSE,1996/8/1
Firearms,5,1996,10,1,1,PSE,1996/10/1
Firearms,5,1996,11,1,1,PSE,1996/11/1
Firearms,5,1996,12,1,1,PSE,1996/12/1
Firearms,5,1997,1,2,1,PSE,1997/1/1
Firearms,5,1997,4,4,1,PSE,1997/4/1
Firearms,5,1997,5,1,1,PSE,1997/5/1
Firearms,5,1997,7,1,1,PSE,1997/7/1
Firearms,5,1998,1,1,1,PSE,1998/1/1
Firearms,5,1998,8,1,1,PSE,1998/8/1
Firearms,5,1998,9,1,1,PSE,1998/9/1
Firearms,5,1999,1,1,1,PSE,1999/1/1
Firearms,5,1999,7,1,1,PSE,1999/7/1
Firearms,5,1999,8,1,1,PSE,1999/8/1
Firearms,5,1999,10,1,1,PSE,1999/10/1
Firearms,5,2000,3,1,1,PSE,2000/3/1
Firearms,5,2000,9,1,1,PSE,2000/9/1
Firearms,5,2000,10,3,1,PSE,2000/10/1
Firearms,5,2000,11,7,1,PSE,2000/11/1
Firearms,5,2000,12,2,1,PSE,2000/12/1
Firearms,5,2001,1,2,1,PSE,2001/1/1
Firearms,5,2001,2,2,1,PSE,2001/2/1
Firearms,5,2001,3,4,1,PSE,2001/3/1
Firearms,5,2001,5,5,1,PSE,2001/5/1
Firearms,5,2001,6,3,1,PSE,2001/6/1
Firearms,5,2001,7,3,1,PSE,2001/7/1
Firearms,5,2001,8,31,1,PSE,2001/8/1
Firearms,5,2001,9,5,1,PSE,2001/9/1
Firearms,5,2001,10,5,1,PSE,2001/10/1
Firearms,5,2001,11,5,1,PSE,2001/11/1
Firearms,5,2001,12,5,1,PSE,2001/12/1
Firearms,5,2002,1,3,1,PSE,2002/1/1
Firearms,5,2002,2,14,1,PSE,2002/2/1
Firearms,5,2002,3,7,1,PSE,2002/3/1
Firearms,5,2002,4,7,1,PSE,2002/4/1
Firearms,5,2002,5,4,1,PSE,2002/5/1
Firearms,5,2002,6,5,1,PSE,2002/6/1
Firearms,5,2002,7,4,1,PSE,2002/7/1
Firearms,5,2002,8,5,1,PSE,2002/8/1
Firearms,5,2002,10,2,1,PSE,2002/10/1
Firearms,5,2002,11,3,1,PSE,2002/11/1
Firearms,5,2002,12,1,1,PSE,2002/12/1
Firearms,5,2003,1,2,1,PSE,2003/1/1
Firearms,5,2003,2,1,1,PSE,2003/2/1
Firearms,5,2003,3,3,1,PSE,2003/3/1
Firearms,5,2003,4,2,1,PSE,2003/4/1
Firearms,5,2003,6,1,1,PSE,2003/6/1
Firearms,5,2003,7,1,1,PSE,2003/7/1
Firearms,5,2003,8,1,1,PSE,2003/8/1
Firearms,5,2003,9,1,1,PSE,2003/9/1
Firearms,5,2003,10,1,1,PSE,2003/10/1
Firearms,5,2003,11,1,1,PSE,2003/11/1
Firearms,5,2003,12,1,1,PSE,2003/12/1
Firearms,5,2004,1,1,1,PSE,2004/1/1
Firearms,5,2004,3,1,1,PSE,2004/3/1
Firearms,5,2004,4,2,1,PSE,2004/4/1
Firearms,5,2004,5,1,1,PSE,2004/5/1
Firearms,5,2004,7,4,1,PSE,2004/7/1
Firearms,5,2004,8,1,1,PSE,2004/8/1
Firearms,5,2004,9,1,1,PSE,2004/9/1
Firearms,5,2005,4,1,1,PSE,2005/4/1
Firearms,5,2005,6,1,1,PSE,2005/6/1
Firearms,5,2005,7,2,1,PSE,2005/7/1
Firearms,5,2005,8,4,1,PSE,2005/8/1
Firearms,5,2005,9,1,1,PSE,2005/9/1
Firearms,5,2005,10,2,1,PSE,2005/10/1
Firearms,5,2005,12,4,1,PSE,2005/12/1
Firearms,5,2006,1,3,1,PSE,2006/1/1
Firearms,5,2006,2,3,1,PSE,2006/2/1
Firearms,5,2006,3,1,1,PSE,2006/3/1
Firearms,5,2006,4,2,1,PSE,2006/4/1
Firearms,5,2006,8,1,1,PSE,2006/8/1
Firearms,5,2006,9,1,1,PSE,2006/9/1
Firearms,5,2006,10,1,1,PSE,2006/10/1
Firearms,5,2006,11,2,1,PSE,2006/11/1
Firearms,5,2006,12,5,1,PSE,2006/12/1
Firearms,5,2007,1,6,1,PSE,2007/1/1
Firearms,5,2007,2,4,1,PSE,2007/2/1
Firearms,5,2007,3,3,1,PSE,2007/3/1
Firearms,5,2007,4,2,1,PSE,2007/4/1
Firearms,5,2007,6,35,1,PSE,2007/6/1
Firearms,5,2007,8,1,1,PSE,2007/8/1
Firearms,5,2007,10,1,1,PSE,2007/10/1
Firearms,5,2007,11,1,1,PSE,2007/11/1
Firearms,5,2008,4,9,1,PSE,2008/4/1
Firearms,5,2008,5,2,1,PSE,2008/5/1
Firearms,5,2008,6,2,1,PSE,2008/6/1
Firearms,5,2008,8,1,1,PSE,2008/8/1
Firearms,5,2008,9,4,1,PSE,2008/9/1
Firearms,5,2009,5,1,1,PSE,2009/5/1
Firearms,5,2009,12,1,1,PSE,2009/12/1
Firearms,5,2010,9,2,1,PSE,2010/9/1
Firearms,5,2011,4,1,1,PSE,2011/4/1
Firearms,5,2011,5,1,1,PSE,2011/5/1
Firearms,5,2011,11,1,1,PSE,2011/11/1
Firearms,5,2012,8,1,1,PSE,2012/8/1
Firearms,5,2012,9,1,1,PSE,2012/9/1
Firearms,5,2012,11,1,1,PSE,2012/11/1
Firearms,5,2013,1,1,1,PSE,2013/1/1
Firearms,5,2013,3,1,1,PSE,2013/3/1
Firearms,5,2013,4,4,1,PSE,2013/4/1
Firearms,5,2013,5,1,1,PSE,2013/5/1
Firearms,5,2013,6,2,1,PSE,2013/6/1
Firearms,5,2013,7,1,1,PSE,2013/7/1
Firearms,5,2013,9,2,1,PSE,2013/9/1
Firearms,5,2013,10,1,1,PSE,2013/10/1
Firearms,5,2013,11,2,1,PSE,2013/11/1
Firearms,5,2013,12,1,1,PSE,2013/12/1
Firearms,5,2014,1,2,1,PSE,2014/1/1
Firearms,5,2014,4,1,1,PSE,2014/4/1
Firearms,5,2014,5,2,1,PSE,2014/5/1
Firearms,5,2014,6,2,1,PSE,2014/6/1
Firearms,5,2014,7,6,1,PSE,2014/7/1
Firearms,5,2014,8,8,1,PSE,2014/8/1
Firearms,5,2014,9,2,1,PSE,2014/9/1
Firearms,5,2014,10,1,1,PSE,2014/10/1
Firearms,5,2014,12,1,1,PSE,2014/12/1
Incendiary,6,1992,2,3,1,PSE,1992/2/1
Incendiary,6,1992,3,3,1,PSE,1992/3/1
Incendiary,6,1992,4,1,1,PSE,1992/4/1
Incendiary,6,1992,10,1,1,PSE,1992/10/1
Incendiary,6,1992,11,1,1,PSE,1992/11/1
Incendiary,6,1992,12,1,1,PSE,1992/12/1
Incendiary,6,1994,6,1,1,PSE,1994/6/1
